date;heure;CO;PM25;PM10;O3;NO2
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
10/03/2018;5;0;8;11;33;33
10/03/2018;6;0;7;11;35;36
10/03/2018;7;0;6;10;37;35
10/03/2018;8;0;7;5;33;41
10/03/2018;9;0;7;7;33;41
10/03/2018;10;0;6;7;39;37
10/03/2018;11;1;6;6;34;45
10/03/2018;12;1;7;7;36;42
10/03/2018;13;1;7;10;42;34
10/03/2018;14;1;9;13;51;26
10/03/2018;15;1;10;13;52;28
